jid,fips,county_name,state_abbr,project_year,project_type,project_status,source_1,source_2,source_3,source_4,source_5,source_6,source_7,source_8,project_amount,jail_capacity_before,jail_capacity_after
21017001,21017,Bourbon,KY,2017,Jail Expansion,Passed,https://perma.cc/E7WV-ZXBShttps://perma.cc/E7WV-ZXBShttps://perma.cc/E7WV-ZXBShttps://perma.cc/E7WV-ZXBS,https://perma.cc/9Y8C-FB8Lhttps://perma.cc/9Y8C-FB8Lhttps://perma.cc/9Y8C-FB8Lhttps://perma.cc/9Y8C-FB8L,https://perma.cc/W2HX-2B9Vhttps://perma.cc/W2HX-2B9Vhttps://perma.cc/W2HX-2B9Vhttps://perma.cc/W2HX-2B9V,0,0,0,0,0,1735000,86,200
21019002,21019,Boyd,KY,2006,Jail Expansion,Passed,https://perma.cc/76UF-D9LN,https://perma.cc/5JH6-BWQK,0,0,0,0,0,0,3500000,93,206
21019002,21019,Boyd,KY,2012,New Jail,Failed,https://perma.cc/7CXN-6KK9,0,0,0,0,0,0,0,,0,
21019002,21019,Boyd,KY,2015,Jail Expansion,Failed,https://perma.cc/93QL-WD6J,0,0,0,0,0,0,0,160000,206,256
21021002,21021,Boyle,KY,2019,New Jail,Pending,https://perma.cc/SA3G-HHWQ,0,0,0,0,0,0,0,30000000,0,450
21029002,21029,Bullitt,KY,2017,Jail Expansion,Passed,https://perma.cc/E7WV-ZXBS,https://perma.cc/9Y8C-FB8L,https://perma.cc/CF34-X2Z3,0,0,0,0,0,6170000,241,251
21037002,21037,Campbell,KY,2005,Jail Expansion,Passed,https://perma.cc/AED8-CR8R,https://perma.cc/7XHP-8NDA,0,0,0,0,0,0,13150000,135,391
21037002,21037,Campbell,KY,2016,Jail Expansion,Passed,https://perma.cc/6RV6-UXRE,0,0,0,0,0,0,0,7530000,546,689
21041001,21041,Carroll,KY,2002,Jail Expansion,Passed,https://perma.cc/VB45-7CT9https://perma.cc/VB45-7CT9https://perma.cc/VB45-7CT9,https://perma.cc/KG96-9CT2https://perma.cc/KG96-9CT2https://perma.cc/KG96-9CT2,https://perma.cc/99FA-2ZFZhttps://perma.cc/99FA-2ZFZhttps://perma.cc/99FA-2ZFZ,0,0,0,0,0,1040000,78,88
21047002,21047,Christian,KY,2007,Jail Expansion,Passed,https://perma.cc/HF7U-6FNVhttps://perma.cc/HF7U-6FNV,https://perma.cc/7MPG-HZNJhttps://perma.cc/7MPG-HZNJ,https://perma.cc/YEQ6-4T5Lhttps://perma.cc/YEQ6-4T5L,0,0,0,0,0,,601,652
21049001,21049,Clark,KY,2015,Jail Expansion,Passed,https://perma.cc/FQ6S-J5T6,https://perma.cc/4HBZ-U97W,https://perma.cc/E7WV-ZXBS,0,0,0,0,0,,139,149
21051001,21051,Clay,KY,2006,Jail Expansion,Passed,https://perma.cc/VB45-7CT9,https://perma.cc/NH45-Q79L,0,0,0,0,0,0,,194,234
21055001,21055,Crittenden,KY,2006,New Jail,Passed,https://perma.cc/VB45-7CT9,https://perma.cc/NH45-Q79L,https://perma.cc/HJ7Y-3G9G,https://perma.cc/4VK2-SM4V,0,0,0,0,13800000,20,133
21055001,21055,Crittenden,KY,2016,Jail Expansion,Passed,https://perma.cc/U43L-NTJN,https://perma.cc/J9HJ-7VF3,0,0,0,0,0,0,241000,133,172
21059001,21059,Daviess,KY,2003,New Jail,Passed,https://perma.cc/YS9U-E5KL,https://perma.cc/VB45-7CT9,https://perma.cc/3ALE-RKVC,0,0,0,0,0,8720000,0,589
21071001,21071,Floyd,KY,2018,Jail Expansion,Passed,https://perma.cc/8HZQ-TXKN,https://perma.cc/NH45-Q79L,https://perma.cc/2JUG-ZBAJ,0,0,0,0,0,14000000,243,350
21075001,21075,Fulton,KY,2015,Jail Expansion,Passed,https://perma.cc/9S3S-AAAW,https://perma.cc/7UXN-SK7Q,https://perma.cc/VT9C-2A6C,0,0,0,0,0,3300000,357,525
